pair_id,pair_type,side,Arms_set,deg_set,beta_deg,id_A,iq_A,is_rated,point_role
1480,mirror,regen,456.4355,124.6952,235.3048,650.0,-450.0,False,dense_cartesian
1481,mirror,motoring,468.3748,56.3099,-56.3099,675.0,450.0,False,dense_cartesian
1481,mirror,regen,468.3748,123.6901,236.3099,675.0,-450.0,False,dense_cartesian
1482,mirror,motoring,480.4512,57.2648,-57.2648,700.0,450.0,False,dense_cartesian
1482,mirror,regen,480.4512,122.7352,237.2648,700.0,-450.0,False,dense_cartesian
1483,mirror,motoring,492.6544,58.1726,-58.1726,725.0,450.0,False,dense_cartesian
1483,mirror,regen,492.6544,121.8274,238.1726,725.0,-450.0,False,dense_cartesian
1484,mirror,motoring,504.9752,59.0362,-59.0362,750.0,450.0,False,dense_cartesian
1484,mirror,regen,504.9752,120.9638,239.0362,750.0,-450.0,False,dense_cartesian
1485,mirror,motoring,517.4054,59.8586,-59.8586,775.0,450.0,False,dense_cartesian
1485,mirror,regen,517.4054,120.1414,239.8586,775.0,-450.0,False,dense_cartesian
1486,mirror,motoring,529.9371,60.6422,-60.6422,800.0,450.0,False,dense_cartesian
1486,mirror,regen,529.9371,119.3578,240.6422,800.0,-450.0,False,dense_cartesian
1487,mirror,motoring,542.5634,61.3895,-61.3895,825.0,450.0,False,dense_cartesian
1487,mirror,regen,542.5634,118.6105,241.3895,825.0,-450.0,False,dense_cartesian
1488,mirror,motoring,555.2777,62.1027,-62.1027,850.0,450.0,False,dense_cartesian
1488,mirror,regen,555.2777,117.8973,242.1027,850.0,-450.0,False,dense_cartesian
1489,mirror,motoring,568.0742,62.7839,-62.7839,875.0,450.0,False,dense_cartesian
1489,mirror,regen,568.0742,117.2161,242.7839,875.0,-450.0,False,dense_cartesian
1490,mirror,motoring,580.9475,63.4349,-63.4349,900.0,450.0,False,dense_cartesian
1490,mirror,regen,580.9475,116.5651,243.4349,900.0,-450.0,False,dense_cartesian
1491,mirror,motoring,593.8925,64.0577,-64.0577,925.0,450.0,False,dense_cartesian
1491,mirror,regen,593.8925,115.9423,244.0577,925.0,-450.0,False,dense_cartesian
1492,mirror,motoring,606.9047,64.6538,-64.6538,950.0,450.0,False,dense_cartesian
1492,mirror,regen,606.9047,115.3462,244.6538,950.0,-450.0,False,dense_cartesian
1493,mirror,motoring,619.9798,65.2249,-65.2249,975.0,450.0,False,dense_cartesian
1493,mirror,regen,619.9798,114.7751,245.2249,975.0,-450.0,False,dense_cartesian
1494,mirror,motoring,613.2224,-63.4349,63.4349,-950.0,475.0,False,dense_cartesian
1494,mirror,regen,613.2224,243.4349,116.5651,-950.0,-475.0,False,dense_cartesian
1495,mirror,motoring,600.3471,-62.8189,62.8189,-925.0,475.0,False,dense_cartesian
1495,mirror,regen,600.3471,242.8189,117.1811,-925.0,-475.0,False,dense_cartesian
1496,mirror,motoring,587.5443,-62.1759,62.1759,-900.0,475.0,False,dense_cartesian
1496,mirror,regen,587.5443,242.1759,117.8241,-900.0,-475.0,False,dense_cartesian
1497,mirror,motoring,574.8188,-61.5044,61.5044,-875.0,475.0,False,dense_cartesian
1497,mirror,regen,574.8188,241.5044,118.4956,-875.0,-475.0,False,dense_cartesian
1498,mirror,motoring,562.1758,-60.8025,60.8025,-850.0,475.0,False,dense_cartesian
1498,mirror,regen,562.1758,240.8025,119.1975,-850.0,-475.0,False,dense_cartesian
1499,mirror,motoring,549.6211,-60.0685,60.0685,-825.0,475.0,False,dense_cartesian
1499,mirror,regen,549.6211,240.0685,119.9315,-825.0,-475.0,False,dense_cartesian
1500,mirror,motoring,537.1607,-59.3003,59.3003,-800.0,475.0,False,dense_cartesian
1500,mirror,regen,537.1607,239.3003,120.6997,-800.0,-475.0,False,dense_cartesian
1501,mirror,motoring,524.8015,-58.4957,58.4957,-775.0,475.0,False,dense_cartesian
1501,mirror,regen,524.8015,238.4957,121.5043,-775.0,-475.0,False,dense_cartesian
1502,mirror,motoring,512.5508,-57.6526,57.6526,-750.0,475.0,False,dense_cartesian
1502,mirror,regen,512.5508,237.6526,122.3474,-750.0,-475.0,False,dense_cartesian
1503,mirror,motoring,500.4165,-56.7683,56.7683,-725.0,475.0,False,dense_cartesian
1503,mirror,regen,500.4165,236.7683,123.2317,-725.0,-475.0,False,dense_cartesian
1504,mirror,motoring,488.4073,-55.8403,55.8403,-700.0,475.0,False,dense_cartesian
1504,mirror,regen,488.4073,235.8403,124.1597,-700.0,-475.0,False,dense_cartesian
1505,mirror,motoring,476.5326,-54.8658,54.8658,-675.0,475.0,False,dense_cartesian
1505,mirror,regen,476.5326,234.8658,125.1342,-675.0,-475.0,False,dense_cartesian
1506,mirror,motoring,464.8028,-53.8418,53.8418,-650.0,475.0,False,dense_cartesian
1506,mirror,regen,464.8028,233.8418,126.1582,-650.0,-475.0,False,dense_cartesian
1507,mirror,motoring,453.2292,-52.7652,52.7652,-625.0,475.0,False,dense_cartesian
1507,mirror,regen,453.2292,232.7652,127.2348,-625.0,-475.0,False,dense_cartesian
1508,mirror,motoring,441.8239,-51.6325,51.6325,-600.0,475.0,False,dense_cartesian
1508,mirror,regen,441.8239,231.6325,128.3675,-600.0,-475.0,False,dense_cartesian
1509,mirror,motoring,430.6004,-50.4403,50.4403,-575.0,475.0,False,dense_cartesian
1509,mirror,regen,430.6004,230.4403,129.5597,-575.0,-475.0,False,dense_cartesian
1510,mirror,motoring,419.5732,-49.1849,49.1849,-550.0,475.0,False,dense_cartesian
1510,mirror,regen,419.5732,229.1849,130.8151,-550.0,-475.0,False,dense_cartesian
1511,mirror,motoring,408.7583,-47.8624,47.8624,-525.0,475.0,False,dense_cartesian
1511,mirror,regen,408.7583,227.8624,132.1376,-525.0,-475.0,False,dense_cartesian
1512,mirror,motoring,398.1729,-46.4688,46.4688,-500.0,475.0,False,dense_cartesian
1512,mirror,regen,398.1729,226.4688,133.5312,-500.0,-475.0,False,dense_cartesian
1513,mirror,motoring,387.8359,-45.0,45.0,-475.0,475.0,False,dense_cartesian
1513,mirror,regen,387.8359,225.0,135.0,-475.0,-475.0,False,dense_cartesian
1514,mirror,motoring,377.7676,-43.4518,43.4518,-450.0,475.0,False,dense_cartesian
1514,mirror,regen,377.7676,223.4518,136.5482,-450.0,-475.0,False,dense_cartesian
1515,mirror,motoring,367.99,-41.8202,41.8202,-425.0,475.0,False,dense_cartesian
1515,mirror,regen,367.99,221.8202,138.1798,-425.0,-475.0,False,dense_cartesian
1516,mirror,motoring,358.5271,-40.1009,40.1009,-400.0,475.0,False,dense_cartesian
1516,mirror,regen,358.5271,220.1009,139.8991,-400.0,-475.0,False,dense_cartesian
1517,mirror,motoring,349.4043,-38.2902,38.2902,-375.0,475.0,False,dense_cartesian
1517,mirror,regen,349.4043,218.2902,141.7098,-375.0,-475.0,False,dense_cartesian
1518,mirror,motoring,340.6489,-36.3844,36.3844,-350.0,475.0,False,dense_cartesian
1518,mirror,regen,340.6489,216.3844,143.6156,-350.0,-475.0,False,dense_cartesian
1519,mirror,motoring,332.29,-34.3803,34.3803,-325.0,475.0,False,dense_cartesian
1519,mirror,regen,332.29,214.3803,145.6197,-325.0,-475.0,False,dense_cartesian
1520,mirror,motoring,324.3583,-32.2756,32.2756,-300.0,475.0,False,dense_cartesian
1520,mirror,regen,324.3583,212.2756,147.7244,-300.0,-475.0,False,dense_cartesian
1521,mirror,motoring,316.8859,-30.0686,30.0686,-275.0,475.0,False,dense_cartesian
1521,mirror,regen,316.8859,210.0686,149.9314,-275.0,-475.0,False,dense_cartesian
1522,mirror,motoring,309.9059,-27.7585,27.7585,-250.0,475.0,False,dense_cartesian
1522,mirror,regen,309.9059,207.7585,152.2415,-250.0,-475.0,False,dense_cartesian
1523,mirror,motoring,303.4524,-25.3462,25.3462,-225.0,475.0,False,dense_cartesian
1523,mirror,regen,303.4524,205.3462,154.6538,-225.0,-475.0,False,dense_cartesian
1524,mirror,motoring,297.5595,-22.8337,22.8337,-200.0,475.0,False,dense_cartesian
1524,mirror,regen,297.5595,202.8337,157.1663,-200.0,-475.0,False,dense_cartesian
1525,mirror,motoring,292.2613,-20.2249,20.2249,-175.0,475.0,False,dense_cartesian
1525,mirror,regen,292.2613,200.2249,159.7751,-175.0,-475.0,False,dense_cartesian
1526,mirror,motoring,287.5906,-17.5256,17.5256,-150.0,475.0,False,dense_cartesian
1526,mirror,regen,287.5906,197.5256,162.4744,-150.0,-475.0,False,dense_cartesian
1527,mirror,motoring,283.5783,-14.7436,14.7436,-125.0,475.0,False,dense_cartesian
1527,mirror,regen,283.5783,194.7436,165.2564,-125.0,-475.0,False,dense_cartesian
1528,mirror,motoring,280.2529,-11.8887,11.8887,-100.0,475.0,False,dense_cartesian
1528,mirror,regen,280.2529,191.8887,168.1113,-100.0,-475.0,False,dense_cartesian
1529,mirror,motoring,277.6389,-8.9726,8.9726,-75.0,475.0,False,dense_cartesian
1529,mirror,regen,277.6389,188.9726,171.0274,-75.0,-475.0,False,dense_cartesian
1530,mirror,motoring,275.7565,-6.009,6.009,-50.0,475.0,False,dense_cartesian
1530,mirror,regen,275.7565,186.009,173.991,-50.0,-475.0,False,dense_cartesian
1531,mirror,motoring,274.621,-3.0128,3.0128,-25.0,475.0,False,dense_cartesian
1531,mirror,regen,274.621,183.0128,176.9872,-25.0,-475.0,False,dense_cartesian
1532,mirror,motoring,274.2414,0.0,0.0,0.0,475.0,False,dense_cartesian
1532,mirror,regen,274.2414,180.0,180.0,0.0,-475.0,False,dense_cartesian
1533,mirror,motoring,274.621,3.0128,-3.0128,25.0,475.0,False,dense_cartesian
1533,mirror,regen,274.621,176.9872,183.0128,25.0,-475.0,False,dense_cartesian
1534,mirror,motoring,275.7565,6.009,-6.009,50.0,475.0,False,dense_cartesian
1534,mirror,regen,275.7565,173.991,186.009,50.0,-475.0,False,dense_cartesian
1535,mirror,motoring,277.6389,8.9726,-8.9726,75.0,475.0,False,dense_cartesian
1535,mirror,regen,277.6389,171.0274,188.9726,75.0,-475.0,False,dense_cartesian
1536,mirror,motoring,280.2529,11.8887,-11.8887,100.0,475.0,False,dense_cartesian
1536,mirror,regen,280.2529,168.1113,191.8887,100.0,-475.0,False,dense_cartesian
1537,mirror,motoring,283.5783,14.7436,-14.7436,125.0,475.0,False,dense_cartesian
1537,mirror,regen,283.5783,165.2564,194.7436,125.0,-475.0,False,dense_cartesian
1538,mirror,motoring,287.5906,17.5256,-17.5256,150.0,475.0,False,dense_cartesian
1538,mirror,regen,287.5906,162.4744,197.5256,150.0,-475.0,False,dense_cartesian
1539,mirror,motoring,292.2613,20.2249,-20.2249,175.0,475.0,False,dense_cartesian
1539,mirror,regen,292.2613,159.7751,200.2249,175.0,-475.0,False,dense_cartesian
1540,mirror,motoring,297.5595,22.8337,-22.8337,200.0,475.0,False,dense_cartesian
1540,mirror,regen,297.5595,157.1663,202.8337,200.0,-475.0,False,dense_cartesian
1541,mirror,motoring,303.4524,25.3462,-25.3462,225.0,475.0,False,dense_cartesian
1541,mirror,regen,303.4524,154.6538,205.3462,225.0,-475.0,False,dense_cartesian
1542,mirror,motoring,309.9059,27.7585,-27.7585,250.0,475.0,False,dense_cartesian
1542,mirror,regen,309.9059,152.2415,207.7585,250.0,-475.0,False,dense_cartesian
1543,mirror,motoring,316.8859,30.0686,-30.0686,275.0,475.0,False,dense_cartesian
1543,mirror,regen,316.8859,149.9314,210.0686,275.0,-475.0,False,dense_cartesian
1544,mirror,motoring,324.3583,32.2756,-32.2756,300.0,475.0,False,dense_cartesian
1544,mirror,regen,324.3583,147.7244,212.2756,300.0,-475.0,False,dense_cartesian
1545,mirror,motoring,332.29,34.3803,-34.3803,325.0,475.0,False,dense_cartesian
1545,mirror,regen,332.29,145.6197,214.3803,325.0,-475.0,False,dense_cartesian
1546,mirror,motoring,340.6489,36.3844,-36.3844,350.0,475.0,False,dense_cartesian
1546,mirror,regen,340.6489,143.6156,216.3844,350.0,-475.0,False,dense_cartesian
1547,mirror,motoring,349.4043,38.2902,-38.2902,375.0,475.0,False,dense_cartesian
1547,mirror,regen,349.4043,141.7098,218.2902,375.0,-475.0,False,dense_cartesian
1548,mirror,motoring,358.5271,40.1009,-40.1009,400.0,475.0,False,dense_cartesian
1548,mirror,regen,358.5271,139.8991,220.1009,400.0,-475.0,False,dense_cartesian
1549,mirror,motoring,367.99,41.8202,-41.8202,425.0,475.0,False,dense_cartesian
1549,mirror,regen,367.99,138.1798,221.8202,425.0,-475.0,False,dense_cartesian
1550,mirror,motoring,377.7676,43.4518,-43.4518,450.0,475.0,False,dense_cartesian
1550,mirror,regen,377.7676,136.5482,223.4518,450.0,-475.0,False,dense_cartesian
1551,mirror,motoring,387.8359,45.0,-45.0,475.0,475.0,False,dense_cartesian
1551,mirror,regen,387.8359,135.0,225.0,475.0,-475.0,False,dense_cartesian
1552,mirror,motoring,398.1729,46.4688,-46.4688,500.0,475.0,False,dense_cartesian
1552,mirror,regen,398.1729,133.5312,226.4688,500.0,-475.0,False,dense_cartesian
1553,mirror,motoring,408.7583,47.8624,-47.8624,525.0,475.0,False,dense_cartesian
1553,mirror,regen,408.7583,132.1376,227.8624,525.0,-475.0,False,dense_cartesian
1554,mirror,motoring,419.5732,49.1849,-49.1849,550.0,475.0,False,dense_cartesian
1554,mirror,regen,419.5732,130.8151,229.1849,550.0,-475.0,False,dense_cartesian
1555,mirror,motoring,430.6004,50.4403,-50.4403,575.0,475.0,False,dense_cartesian
1555,mirror,regen,430.6004,129.5597,230.4403,575.0,-475.0,False,dense_cartesian
1556,mirror,motoring,441.8239,51.6325,-51.6325,600.0,475.0,False,dense_cartesian
1556,mirror,regen,441.8239,128.3675,231.6325,600.0,-475.0,False,dense_cartesian
1557,mirror,motoring,453.2292,52.7652,-52.7652,625.0,475.0,False,dense_cartesian
1557,mirror,regen,453.2292,127.2348,232.7652,625.0,-475.0,False,dense_cartesian
1558,mirror,motoring,464.8028,53.8418,-53.8418,650.0,475.0,False,dense_cartesian
1558,mirror,regen,464.8028,126.1582,233.8418,650.0,-475.0,False,dense_cartesian
1559,mirror,motoring,476.5326,54.8658,-54.8658,675.0,475.0,False,dense_cartesian
1559,mirror,regen,476.5326,125.1342,234.8658,675.0,-475.0,False,dense_cartesian
1560,mirror,motoring,488.4073,55.8403,-55.8403,700.0,475.0,False,dense_cartesian
1560,mirror,regen,488.4073,124.1597,235.8403,700.0,-475.0,False,dense_cartesian
1561,mirror,motoring,500.4165,56.7683,-56.7683,725.0,475.0,False,dense_cartesian
1561,mirror,regen,500.4165,123.2317,236.7683,725.0,-475.0,False,dense_cartesian
1562,mirror,motoring,512.5508,57.6526,-57.6526,750.0,475.0,False,dense_cartesian
1562,mirror,regen,512.5508,122.3474,237.6526,750.0,-475.0,False,dense_cartesian
1563,mirror,motoring,524.8015,58.4957,-58.4957,775.0,475.0,False,dense_cartesian
1563,mirror,regen,524.8015,121.5043,238.4957,775.0,-475.0,False,dense_cartesian
1564,mirror,motoring,537.1607,59.3003,-59.3003,800.0,475.0,False,dense_cartesian
1564,mirror,regen,537.1607,120.6997,239.3003,800.0,-475.0,False,dense_cartesian
1565,mirror,motoring,549.6211,60.0685,-60.0685,825.0,475.0,False,dense_cartesian
1565,mirror,regen,549.6211,119.9315,240.0685,825.0,-475.0,False,dense_cartesian
1566,mirror,motoring,562.1758,60.8025,-60.8025,850.0,475.0,False,dense_cartesian
1566,mirror,regen,562.1758,119.1975,240.8025,850.0,-475.0,False,dense_cartesian
1567,mirror,motoring,574.8188,61.5044,-61.5044,875.0,475.0,False,dense_cartesian
1567,mirror,regen,574.8188,118.4956,241.5044,875.0,-475.0,False,dense_cartesian
1568,mirror,motoring,587.5443,62.1759,-62.1759,900.0,475.0,False,dense_cartesian
1568,mirror,regen,587.5443,117.8241,242.1759,900.0,-475.0,False,dense_cartesian
1569,mirror,motoring,600.3471,62.8189,-62.8189,925.0,475.0,False,dense_cartesian
1569,mirror,regen,600.3471,117.1811,242.8189,925.0,-475.0,False,dense_cartesian
1570,mirror,motoring,613.2224,63.4349,-63.4349,950.0,475.0,False,dense_cartesian
1570,mirror,regen,613.2224,116.5651,243.4349,950.0,-475.0,False,dense_cartesian
1571,mirror,motoring,619.8118,-62.2415,62.2415,-950.0,500.0,False,dense_cartesian
1571,mirror,regen,619.8118,242.2415,117.7585,-950.0,-500.0,False,dense_cartesian
1572,mirror,motoring,607.0763,-61.607,61.607,-925.0,500.0,False,dense_cartesian
1572,mirror,regen,607.0763,241.607,118.393,-925.0,-500.0,False,dense_cartesian
1573,mirror,motoring,594.4185,-60.9454,60.9454,-900.0,500.0,False,dense_cartesian
1573,mirror,regen,594.4185,240.9454,119.0546,-900.0,-500.0,False,dense_cartesian
1574,mirror,motoring,581.8433,-60.2551,60.2551,-875.0,500.0,False,dense_cartesian
1574,mirror,regen,581.8433,240.2551,119.7449,-875.0,-500.0,False,dense_cartesian
1575,mirror,motoring,569.3564,-59.5345,59.5345,-850.0,500.0,False,dense_cartesian
1575,mirror,regen,569.3564,239.5345,120.4655,-850.0,-500.0,False,dense_cartesian
1576,mirror,motoring,556.9635,-58.7816,58.7816,-825.0,500.0,False,dense_cartesian
1576,mirror,regen,556.9635,238.7816,121.2184,-825.0,-500.0,False,dense_cartesian
1577,mirror,motoring,544.6712,-57.9946,57.9946,-800.0,500.0,False,dense_cartesian
1577,mirror,regen,544.6712,237.9946,122.0054,-800.0,-500.0,False,dense_cartesian
1578,mirror,motoring,532.4863,-57.1715,57.1715,-775.0,500.0,False,dense_cartesian
1578,mirror,regen,532.4863,237.1715,122.8285,-775.0,-500.0,False,dense_cartesian
1579,mirror,motoring,520.4165,-56.3099,56.3099,-750.0,500.0,False,dense_cartesian
1579,mirror,regen,520.4165,236.3099,123.6901,-750.0,-500.0,False,dense_cartesian
1580,mirror,motoring,508.4699,-55.4077,55.4077,-725.0,500.0,False,dense_cartesian
1580,mirror,regen,508.4699,235.4077,124.5923,-725.0,-500.0,False,dense_cartesian
1581,mirror,motoring,496.6555,-54.4623,54.4623,-700.0,500.0,False,dense_cartesian
1581,mirror,regen,496.6555,234.4623,125.5377,-700.0,-500.0,False,dense_cartesian
1582,mirror,motoring,484.9828,-53.4711,53.4711,-675.0,500.0,False,dense_cartesian
1582,mirror,regen,484.9828,233.4711,126.5289,-675.0,-500.0,False,dense_cartesian
1583,mirror,motoring,473.4624,-52.4314,52.4314,-650.0,500.0,False,dense_cartesian
1583,mirror,regen,473.4624,232.4314,127.5686,-650.0,-500.0,False,dense_cartesian
1584,mirror,motoring,462.1057,-51.3402,51.3402,-625.0,500.0,False,dense_cartesian
1584,mirror,regen,462.1057,231.3402,128.6598,-625.0,-500.0,False,dense_cartesian
1585,mirror,motoring,450.925,-50.1944,50.1944,-600.0,500.0,False,dense_cartesian
1585,mirror,regen,450.925,230.1944,129.8056,-600.0,-500.0,False,dense_cartesian
1586,mirror,motoring,439.9337,-48.9909,48.9909,-575.0,500.0,False,dense_cartesian
1586,mirror,regen,439.9337,228.9909,131.0091,-575.0,-500.0,False,dense_cartesian
1587,mirror,motoring,429.1464,-47.7263,47.7263,-550.0,500.0,False,dense_cartesian
1587,mirror,regen,429.1464,227.7263,132.2737,-550.0,-500.0,False,dense_cartesian
1588,mirror,motoring,418.5789,-46.3972,46.3972,-525.0,500.0,False,dense_cartesian
1588,mirror,regen,418.5789,226.3972,133.6028,-525.0,-500.0,False,dense_cartesian
1589,mirror,motoring,408.2483,-45.0,45.0,-500.0,500.0,False,dense_cartesian
1589,mirror,regen,408.2483,225.0,135.0,-500.0,-500.0,False,dense_cartesian
1590,mirror,motoring,398.1729,-43.5312,43.5312,-475.0,500.0,False,dense_cartesian
1590,mirror,regen,398.1729,223.5312,136.4688,-475.0,-500.0,False,dense_cartesian
1591,mirror,motoring,388.3727,-41.9872,41.9872,-450.0,500.0,False,dense_cartesian
1591,mirror,regen,388.3727,221.9872,138.0128,-450.0,-500.0,False,dense_cartesian
1592,mirror,motoring,378.8689,-40.3645,40.3645,-425.0,500.0,False,dense_cartesian
1592,mirror,regen,378.8689,220.3645,139.6355,-425.0,-500.0,False,dense_cartesian
1593,mirror,motoring,369.6846,-38.6598,38.6598,-400.0,500.0,False,dense_cartesian
1593,mirror,regen,369.6846,218.6598,141.3402,-400.0,-500.0,False,dense_cartesian
1594,mirror,motoring,360.8439,-36.8699,36.8699,-375.0,500.0,False,dense_cartesian
1594,mirror,regen,360.8439,216.8699,143.1301,-375.0,-500.0,False,dense_cartesian
1595,mirror,motoring,352.3729,-34.992,34.992,-350.0,500.0,False,dense_cartesian
1595,mirror,regen,352.3729,214.992,145.008,-350.0,-500.0,False,dense_cartesian
1596,mirror,motoring,344.2988,-33.0239,33.0239,-325.0,500.0,False,dense_cartesian
1596,mirror,regen,344.2988,213.0239,146.9761,-325.0,-500.0,False,dense_cartesian
1597,mirror,motoring,336.6502,-30.9638,30.9638,-300.0,500.0,False,dense_cartesian
1597,mirror,regen,336.6502,210.9638,149.0362,-300.0,-500.0,False,dense_cartesian
1598,mirror,motoring,329.4566,-28.8108,28.8108,-275.0,500.0,False,dense_cartesian
1598,mirror,regen,329.4566,208.8108,151.1892,-275.0,-500.0,False,dense_cartesian
1599,mirror,motoring,322.7486,-26.5651,26.5651,-250.0,500.0,False,dense_cartesian
1599,mirror,regen,322.7486,206.5651,153.4349,-250.0,-500.0,False,dense_cartesian
1600,mirror,motoring,316.557,-24.2277,24.2277,-225.0,500.0,False,dense_cartesian
1600,mirror,regen,316.557,204.2277,155.7723,-225.0,-500.0,False,dense_cartesian
1601,mirror,motoring,310.9126,-21.8014,21.8014,-200.0,500.0,False,dense_cartesian
1601,mirror,regen,310.9126,201.8014,158.1986,-200.0,-500.0,False,dense_cartesian
1602,mirror,motoring,305.8458,-19.29,19.29,-175.0,500.0,False,dense_cartesian
1602,mirror,regen,305.8458,199.29,160.71,-175.0,-500.0,False,dense_cartesian
1603,mirror,motoring,301.3857,-16.6992,16.6992,-150.0,500.0,False,dense_cartesian
1603,mirror,regen,301.3857,196.6992,163.3008,-150.0,-500.0,False,dense_cartesian
1604,mirror,motoring,297.5595,-14.0362,14.0362,-125.0,500.0,False,dense_cartesian
